ID,FFQ_1,FFQ_2,FFQ_3,FFQ_4,FFQ_5,FFQ_6,FFQ_7,FFQ_8,FFQ_9,FFQ_10,FFQ_11,FFQ_12,FFQ_13,FFQ_14,FFQ_15,FFQ_16,FFQ_17,FFQ_18,FFQ_19,FFQ_20,FFQ_21,FFQ_22,FFQ_23,FFQ_24,FFQ_25,FFQ_26,FFQ_27,FFQ_28,FFQ_29,FFQ_30,FFQ_31,FFQ_32,FFQ_33,FFQ_34,FFQ_35,FFQ_36,FFQ_37,FFQ_38,FFQ_39,FFQ_40,FFQ_41,FFQ_42,FFQ_43,FFQ_44,FFQ_45,FFQ_46,FFQ_47,FFQ_48,FFQ_49,FFQ_50,FFQ_51,FFQ_52,FFQ_53,FFQ_54,FFQ_55,FFQ_56,FFQ_57,FFQ_58,FFQ_59,FFQ_60,FFQ_61,FFQ_62,FFQ_63,FFQ_64,FFQ_65,FFQ_66,FFQ_67,FFQ_68,FFQ_69,FFQ_70,FFQ_71,FFQ_72,FFQ_73,FFQ_74,FFQ_75,FFQ_76,FFQ_77,FFQ_78,FFQ_79,FFQ_80,FFQ_81,FFQ_82,FFQ_83,FFQ_84,FFQ_85,FFQ_86,FFQ_87,FFQ_88,FFQ_89,FFQ_90,FFQ_91,FFQ_92,FFQ_93,FFQ_94,FFQ_95,FFQ_96,FFQ_97,FFQ_98,FFQ_99,FFQ_100,FFQ_101,FFQ_102,FFQ_103,FFQ_104,FFQ_105,FFQ_106,FFQ_107,FFQ_108,FFQ_109,FFQ_110,FFQ_111,FFQ_112,FFQ_113,FFQ_114,FFQ_115,FFQ_116,FFQ_117,FFQ_118,FFQ_119,FFQ_120,FFQ_121,FFQ_122,FFQ_123,FFQ_124,FFQ_125,FFQ_126,FFQ_127,FFQ_128,FFQ_129,FFQ_130,FFQ_131,FFQ_132,FFQ_133,FFQ_134,FFQ_135,FFQ_136,FFQ_137,FFQ_138,FFQ_139,FFQ_140,FFQ_141,FFQ_142,FFQ_143,FFQ_144,FFQ_145,FFQ_146,FFQ_147,FFQ_148,FFQ_149,FFQ_150,FFQ_151,FFQ_152,FFQ_153,FFQ_154,FFQ_155,FFQ_156
R_3GpqkLRsObAnUyk,3,2,1,1,3,2,2,1,2,2,1,1,1,1,2,1,1,2,3,3,1,1,2,3,2,3,2,1,4,1,2,3,1,2,1,1,2,1,2,4,1,1,1,1,1,1,1,2,1,5,2,1,1,4,1,2,2,1,2,1,1,1,1,2,2,5,3,2,6,3,2,4,3,2,3,1,1,1,1,5,2,1,1,2,1,1,1,1,1,2,2,2,1,4,2,5,1,1,3,1,2,1,3,1,1,3,1,1,1,1,1,1,1,1,1,3,3,1,3,1,2,1,1,1,1,1,1,1,1,1,2,0,1,2,1,cheerios,3,sunflower,1,flora,4,4,3,0-1,2,2,2,1,saxa,1,0,3,0.0,4.0,1,"wellteen her plus viabiotics (25 wellteen her nurients and omega-3 epa/dha)
i take both once a day each week"
R_3GxLfKnV50pAk8d,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,2,1,1,2,4,3,3,1,1,4,1,4,1,1,2,2,1,1,1,1,6,4,1,1,1,1,1,3,5,1,1,2,1,1,2,2,2,1,1,2,1,1,1,1,1,2,4,3,4,1,4,3,2,1,1,2,1,4,2,2,6,4,1,1,1,1,1,4,1,4,4,3,4,1,2,2,2,1,2,2,1,1,2,1,3,2,3,4,2,3,3,3,1,2,1,1,4,5,3,3,2,4,1,4,1,1,1,2,1,3,4,2,,8,2,1,"Kellogs cornflakes
Sainsburys red fruits",3,"sesame, olive, sunflower, vegetable",1,,4,4,4,0,4,1,5,2,,25,1,5,0.0,0.0,2,
R_3HFVeKTCmyJjmEu,3,2,1,2,3,1,1,1,2,1,1,4,4,1,1,2,1,2,4,5,2,2,6,5,4,1,2,3,7,2,2,4,3,1,3,1,1,1,3,4,1,5,1,1,1,1,1,6,1,1,2,1,1,3,3,1,2,1,5,1,1,1,1,2,2,2,2,1,6,1,3,1,2,1,6,1,1,1,3,6,6,3,1,3,1,1,1,1,1,1,2,3,1,6,6,6,1,6,6,1,6,6,1,1,2,2,2,2,2,2,1,1,1,1,1,6,6,1,4,1,5,1,4,2,1,6,3,3,1,1,2,,1,2,1,kellogs,1,,3,,4,4,3,1,1,2,2,2,,3,5,6,2.0,3.0,2,
R_3HoiiLKGflGB9lv,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,5,2,2,3,4,4,4,4,1,2,1,2,2,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,1,1,1,5,4,2,1,2,3,1,1,1,1,1,1,3,1,1,7,4,3,3,1,1,4,1,4,4,4,7,2,1,1,3,1,2,3,1,3,1,2,5,1,5,2,1,1,1,2,4,4,3,1,1,4,2,2,2,2,3,3,2,2,2,1,4,4,3,3,1,5,1,6,2,3,1,3,1,2,5,2,,8,3,1,Rude Health,3,sunflower,5,Flora,4,4,4,0,4,1,2,2,,7,6,7,0.0,0.0,2,
R_3HOKBJ7ZrPr9gsl,3,4,4,4,5,5,6,5,4,4,3,4,4,4,6,5,6,4,6,6,7,6,6,5,6,7,7,6,5,4,4,3,7,5,6,6,6,6,7,7,4,4,3,8,4,7,7,6,4,4,6,6,4,4,6,6,7,7,7,3,3,9,8,7,7,7,4,4,5,6,3,3,5,6,6,7,7,7,3,2,3,5,4,4,7,3,3,3,7,5,6,3,7,5,4,4,6,3,3,2,4,4,3,4,4,3,7,6,2,3,4,4,2,2,5,5,2,4,4,4,4,4,4,4,4,4,5,5,2,7,1,,1,2,2,,3,,2,,2,2,1,3,3,2,2,1,,4,8,2,6.0,4.0,2,Ze
R_3Htb7hCg7rzGS6Q,4,1,3,2,5,4,2,1,3,3,1,1,1,1,1,1,1,3,2,4,2,1,1,2,4,2,3,1,4,1,5,1,2,2,3,2,2,2,3,6,2,2,2,1,1,1,1,4,1,1,1,1,1,6,4,2,2,1,2,1,1,1,1,1,5,5,5,3,1,4,2,1,1,4,5,1,1,1,1,1,1,1,1,4,1,1,1,1,3,5,3,4,1,2,1,1,1,1,2,2,1,2,1,1,4,2,5,2,3,1,4,1,2,2,4,5,5,1,5,3,3,1,1,1,1,1,2,1,4,1,2,,3,1,2,,3,sunflower,1,,4,3,2,1,2,3,5,2,,6,3,3,0.0,7.0,2,
R_3hxvda8WvLW9PDo,4,3,3,4,3,1,1,2,1,1,1,2,2,2,2,2,2,6,1,1,6,4,5,4,5,5,2,2,2,2,2,2,1,2,1,4,4,4,3,4,4,3,3,4,4,4,4,3,4,4,4,3,4,4,3,4,3,4,3,4,3,3,4,4,4,3,3,4,4,4,4,4,4,4,3,3,3,5,5,4,4,5,5,5,5,5,5,4,4,4,4,5,5,4,5,4,5,4,5,5,4,5,5,5,5,5,5,5,4,4,5,5,5,5,5,4,4,4,5,5,5,4,5,5,5,5,4,5,5,5,2,,2,2,1,cornflakes,3,sunflower,1,lurpak,3,3,3,3,2,2,3,2,,4,4,4,2.0,3.0,1,
R_3IbLq0TKq6qtZ49,2,1,1,3,4,1,1,1,1,1,1,2,2,1,3,2,1,3,1,1,1,1,1,2,2,3,1,1,4,1,2,1,1,1,1,1,1,1,2,1,1,3,1,1,1,1,1,2,1,1,1,1,1,3,1,1,2,1,3,1,1,1,2,1,1,2,3,2,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,4,2,4,1,5,4,4,3,3,3,2,2,2,1,1,1,1,1,1,1,1,1,3,3,1,1,1,3,1,4,3,1,1,1,1,1,1,2,,3,1,1,"Kellogs Coco Pops
Quaker Porridge",3,sunflower,1,,4,3,3,0,1,2,5,2,,1,3,5,2.0,3.0,1,"vitamin d twice a day for two weeks, 20,000iu"
R_3iJ7WsUFAkeSFpM,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,1,6,1,1,1,1,1,2,4,3,3,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,2,2,1,2,1,1,1,1,1,3,4,1,2,1,2,6,1,1,1,3,1,1,3,6,3,6,6,1,1,1,2,2,1,4,2,1,2,3,4,1,3,1,3,3,2,1,3,1,6,3,4,4,2,2,3,2,4,4,1,1,3,4,4,4,2,3,1,1,4,3,1,4,4,5,6,1,"Spirlina 15g, Protein shake 30g daily",6,2,1,Sainsburys brand Porridge,3,sunflower,6,Flora,5,4,4,0,4,4,3,2,,14,2,14,0.0,0.0,1,"B12, Vitamin D, vegan omega 3 & Astaxanthin"
R_3iqClMC26QlaW7t,2,1,1,1,4,3,2,1,2,2,1,2,1,1,1,2,1,3,1,1,1,1,1,1,4,3,2,1,3,1,3,1,1,3,1,1,1,1,2,2,1,2,1,1,3,1,1,3,1,1,1,1,1,4,3,2,2,1,3,1,1,1,1,1,2,4,3,5,7,4,3,1,1,1,1,1,1,1,1,7,6,1,1,4,1,1,4,1,2,7,3,1,1,1,1,1,2,1,3,1,1,1,1,1,2,2,2,1,1,3,2,2,1,2,2,3,3,2,3,1,2,1,2,1,1,1,2,1,1,1,2,,7,1,2,,3,vegetable,1,,4,4,3,1,1,1,5,2,,6,2,2,1.0,5.0,2,
R_3IXCLVPjL4bR9GQ,4,4,1,1,2,4,4,4,3,4,1,3,1,1,4,1,1,4,5,3,3,1,1,4,4,4,4,3,3,1,4,3,3,4,3,3,2,2,4,5,2,4,3,2,5,1,1,5,1,1,1,1,1,4,2,4,4,2,4,3,3,2,3,2,2,4,4,3,1,4,4,3,2,4,2,2,2,2,3,1,1,1,1,2,1,1,3,1,1,3,3,4,2,4,2,4,1,2,4,1,2,2,2,2,4,4,4,3,3,3,1,4,1,2,2,4,4,4,2,2,3,2,4,1,1,2,2,3,2,3,2,,2,2,1,Shredded wheat,3,Olive oil,1,Tesco's salted Butter,4,3,1,4,2,2,5,2,,4,3,5,2.0,4.0,2,
R_3J3fBDrYDiSh09x,1,1,1,2,2,1,1,1,1,1,1,2,2,6,2,2,2,2,1,1,1,1,1,6,1,1,1,1,6,1,6,1,1,1,1,1,1,1,3,2,1,2,1,1,1,1,1,1,1,1,1,1,1,3,2,1,2,1,4,1,1,1,1,2,1,2,1,2,1,2,1,1,1,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,6,1,6,2,2,1,2,1,1,1,2,1,1,1,1,3,1,1,1,1,2,2,1,1,3,2,2,2,2,1,1,1,1,1,1,2,,3,2,1,Cheerios,3,Vegetable,6,,4,4,3,0,4,1,4,2,,7,0,7,6.0,1.0,2,
R_3JwSkz1G3E2jShu,2,2,1,2,3,1,1,2,2,2,2,2,2,2,2,1,1,3,3,3,2,2,1,2,2,2,2,2,6,3,3,3,3,2,1,1,2,2,2,3,1,3,1,1,3,1,2,3,1,1,1,1,1,3,3,1,2,1,2,1,2,1,2,2,2,3,3,3,6,3,3,1,1,1,6,1,1,1,1,4,4,3,3,2,1,1,1,1,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,3,3,2,1,1,3,1,1,3,1,3,1,2,1,1,2,,1,2,1,Kellogg’s,3,Sunflower,1,Flora,2,3,3,0,1,1,3,2,,3,4,2,1.0,5.0,2,
R_3kn731ocVtTQRyX,3,2,2,2,4,2,1,1,2,1,1,1,2,1,1,1,1,4,2,2,1,1,1,2,3,4,3,1,3,1,2,1,1,4,1,1,1,1,1,3,1,2,1,1,2,1,1,1,1,4,3,1,1,5,2,1,4,1,1,1,1,1,1,1,2,6,7,1,3,3,2,1,1,3,4,1,1,2,2,3,1,1,1,2,1,2,2,1,3,1,3,1,2,3,1,3,1,3,3,3,1,2,1,1,3,1,3,1,1,4,2,1,1,1,1,3,3,1,2,1,3,1,1,4,1,1,1,3,1,1,2,,3,2,2,krave,5,,5,flora,3,4,3,2,1,1,2,2,,4,0,2,0.0,5.0,1,sanatogen multivitamin once a day
R_3KotY1KWAjBcw9D,4,3,2,2,4,2,1,1,3,1,1,2,2,2,1,1,1,4,1,1,4,1,1,1,1,2,3,1,1,1,4,1,2,2,1,1,1,1,2,7,1,2,1,1,1,1,1,3,1,1,1,1,1,1,1,2,1,1,2,1,1,1,2,1,2,1,1,1,2,1,1,1,1,2,1,1,1,1,1,2,1,1,1,4,1,1,1,2,3,1,6,6,1,1,1,1,1,1,1,2,1,4,1,1,3,1,3,1,1,1,1,1,1,1,1,4,4,4,1,1,2,1,4,2,2,1,1,2,1,1,2,,3,2,2,,6,,5,Stork,4,4,3,1,2,2,2,2,,3,3,2,1.0,5.0,2,
R_3KpVHrWdk88ciIv,2,2,2,2,4,2,2,2,3,2,1,1,2,2,1,2,1,5,2,2,2,1,1,1,1,4,3,1,2,1,3,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,1,1,1,1,1,2,1,1,4,4,6,2,1,2,1,5,2,1,4,1,3,2,1,1,2,1,1,1,1,2,2,4,3,7,3,1,4,1,2,3,1,2,2,3,2,2,2,2,1,2,1,1,1,1,2,1,4,4,1,4,2,4,1,1,2,1,1,1,4,1,1,2,,7,1,2,,3,plug oil,1,flora,4,3,3,3,1,1,3,2,,1,2,2,2.0,4.0,1,fish oil 3x a day
R_3ktPOIgTloCwNrw,2,1,2,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,5,1,2,4,2,2,3,1,2,1,3,1,1,2,1,1,1,2,2,5,3,3,2,1,2,1,1,4,1,1,1,1,1,6,6,1,1,1,2,1,1,1,1,1,2,6,1,2,1,3,1,1,1,3,2,1,1,2,2,1,2,1,1,2,1,1,2,1,1,1,2,6,4,3,1,3,1,3,2,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,3,2,2,2,1,2,2,2,1,1,2,1,1,2,1,2,,1,2,1,granola,1,,1,,5,4,3,2,3,2,3,2,,5,1,4,1.0,6.0,1,"usually once a day around 1000mg or 500mg: omega 3, vitamin D, magnesium, B-12, B complex vitamins"
R_3kvoNveInXF7keG,3,2,1,1,4,1,1,1,1,1,1,1,1,4,4,1,1,1,3,3,4,4,4,2,4,4,4,4,5,4,4,4,2,2,2,2,6,5,3,3,1,7,1,6,1,1,6,1,1,1,1,1,1,3,3,1,3,3,3,1,1,1,1,1,3,3,3,3,3,3,3,3,3,1,4,2,2,2,3,4,6,6,1,4,1,4,4,1,1,4,1,1,1,7,7,7,7,7,7,7,7,7,1,3,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,6,6,6,6,1,1,1,1,6,6,2,,7,1,2,,3,Olive,6,,5,4,2,2-3 per month,2,3,3,2,,7,7,7,7.0,5.0,2,
R_3lE2s9nS5kAi1Xa,3,1,1,1,4,1,1,1,1,1,1,3,1,3,1,3,1,1,1,1,6,6,1,4,2,2,2,2,4,4,3,3,2,2,2,2,4,4,4,6,2,3,1,1,1,1,1,3,4,4,4,1,1,3,1,1,1,2,2,2,2,1,1,1,3,3,3,3,2,3,1,3,3,1,1,1,1,1,1,4,4,1,1,2,1,1,1,1,1,1,1,3,1,3,3,3,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,2,,6,2,1,crackers with salmon,5,,5,flora,1,4,3,1,2,2,2,1,himalayan salt,3,1,2,1.0,2.0,2,
R_3melyZvTv0zkdys,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,3,2,2,1,2,3,2,2,3,2,2,2,3,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,6,1,1,1,2,2,1,1,1,1,1,1,1,1,1,2,3,1,1,1,2,3,2,1,1,4,3,1,3,4,1,1,1,1,2,1,1,1,1,1,1,1,3,3,3,2,1,1,4,1,2,2,2,2,3,3,4,3,1,1,3,2,1,2,2,2,4,4,4,4,2,4,1,4,3,2,1,3,3,3,4,2,,6,2,1,weetabix or homemade granola,3,sunflower,6,n/a,4,5,4,0,4,3,5,2,n/a,7,3,7,0.0,0.0,1,"holland and barrett vegan multivitamin, two tablets once a day"
R_3MPr0VxJw9o9hzM,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,4,4,1,1,3,2,2,2,1,1,1,2,3,1,1,2,1,1,5,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,2,2,1,1,6,3,1,2,1,1,4,1,1,2,1,1,1,1,1,2,1,1,2,1,2,2,1,3,1,4,2,1,1,4,2,1,1,2,1,1,4,1,5,1,1,3,2,1,1,1,1,4,4,4,4,2,4,1,1,4,1,1,1,3,1,5,2,,6,2,2,,3,Vegetable,1,,5,4,4,0,4,3,5,2,,7,0,5,0.0,0.0,1,Multi vitamin everyday
R_3NEcyUZ0YuJcVyO,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,1,1,4,1,2,2,2,2,1,1,4,1,4,1,1,2,1,1,3,1,1,6,1,4,1,1,1,1,1,6,1,1,1,1,1,3,1,1,1,2,2,2,1,1,1,1,2,3,3,3,4,4,3,3,1,1,2,1,6,1,1,4,7,2,1,4,1,2,2,1,1,1,3,3,7,2,4,2,1,4,4,1,1,4,1,1,4,1,4,1,1,1,4,1,1,1,1,2,2,1,1,1,4,2,5,1,1,1,5,2,1,3,2,,8,2,2,,3,Sunflower,1,Nordpak,4,4,4,0,4,2,5,2,,5,0,5,0.0,0.0,1,"Vitamin D and B12, 1000mg once every day"
R_3NIKV348x97t2gn,2,1,1,2,2,1,1,1,1,1,2,2,1,2,2,1,1,1,4,3,1,1,2,2,2,3,2,1,4,2,3,3,1,2,1,1,1,3,1,4,1,3,1,1,2,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,4,1,2,3,1,1,1,1,1,1,1,3,1,4,1,1,1,1,1,1,1,1,1,3,1,1,2,3,1,3,1,3,2,1,1,1,1,2,4,4,3,1,1,2,2,4,1,1,1,5,5,3,2,1,3,1,3,1,1,1,2,3,3,3,2,,3,2,1,"ASDA: cheerios 
ASDA: rice puffs",1,Olive,1,,4,4,3,1,1,1,5,2,,6,2,4,3.0,5.0,1,"Vitamin b: boot’s products 
Iron: boot’s products 
One a day"
R_3nl5mlwdIKE5O2G,3,4,5,5,7,5,9,6,7,6,8,8,9,3,5,7,2,5,6,3,5,2,1,7,3,6,5,4,6,6,8,4,4,6,8,5,6,3,4,3,7,6,4,3,3,7,9,5,5,4,6,5,3,3,6,4,5,7,4,3,3,2,4,5,7,2,3,4,3,7,1,3,5,1,3,4,1,1,5,5,3,6,4,4,7,9,9,2,5,4,3,1,1,5,4,6,2,2,3,4,2,2,5,5,2,3,6,2,4,2,3,1,5,2,3,4,2,5,3,4,3,2,6,5,2,3,1,5,5,6,2,,6,3,2,,3,Sunflower,3,,1,2,4,3,2,2,2,2,,0,0,0,0.0,0.0,1,2-3 week
R_3nr44gqF82ekZKj,5,5,4,4,4,4,5,5,5,5,5,4,5,4,4,4,4,4,5,4,9,9,6,5,4,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,4,3,4,6,6,6,6,4,3,4,4,3,3,3,3,4,4,3,3,3,3,3,4,4,4,4,4,3,3,3,4,4,4,4,4,3,4,3,3,3,3,3,4,4,4,4,4,4,3,4,4,3,3,4,4,4,4,6,6,6,6,7,6,7,8,8,9,8,7,8,7,7,6,6,5,4,5,4,4,4,4,3,2,3,3,2,2,,3,4,2,,5,,4,,3,3,3,1,3,3,2,2,,1,1,1,1.0,1.0,2,
R_3nwrMxAPdMFNEbF,4,1,2,1,4,2,2,1,2,1,1,2,2,2,2,1,1,2,4,4,2,1,4,2,4,4,3,2,1,4,3,3,1,2,1,1,4,3,1,5,1,5,2,1,3,1,1,1,1,1,1,1,1,3,2,2,2,2,2,1,1,1,2,2,2,3,3,3,1,3,1,1,1,4,1,1,1,4,5,7,1,1,1,4,1,4,1,1,3,3,1,1,4,6,1,6,1,6,6,1,1,4,1,1,4,4,4,1,2,1,1,1,3,3,3,4,4,4,4,2,4,1,4,1,1,2,2,5,2,2,2,,8,2,1,Kellogg’s,3,Corn,5,Storm,4,4,3,1,2,4,4,2,,4,3,7,3.0,4.0,2,
R_3OpOt0wUDSe6yDm,3,3,2,3,4,1,2,1,2,1,1,1,1,1,1,1,1,1,3,2,1,1,1,2,2,2,3,2,3,3,2,3,2,3,1,1,1,1,1,3,1,1,1,1,1,1,1,2,1,1,1,1,1,2,2,1,2,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,7,1,1,2,1,1,1,1,1,4,1,1,1,1,1,1,4,4,2,3,3,3,1,1,4,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,4,1,2,1,1,2,,3,1,1,"kellogs frosties, coco pops, rice",3,sunflower oil,1,flora,4,3,3,3,2,2,4,2,,3,2,4,0.0,7.0,1,fish oil- everyday
R_3oTwCV74nYOOXY0,1,3,1,2,4,1,1,1,1,1,2,3,3,3,3,3,3,4,4,4,3,1,6,2,3,4,1,2,3,1,3,3,2,2,1,1,3,3,3,3,1,3,1,1,4,1,1,3,3,3,2,1,1,4,4,4,4,4,4,4,1,4,1,1,3,4,4,3,3,3,4,2,2,2,3,3,1,5,4,4,4,5,1,2,1,1,1,1,1,2,3,2,1,5,3,5,3,3,3,3,1,1,1,1,5,4,3,1,1,1,1,1,1,1,1,3,3,3,1,1,4,1,3,3,3,1,1,2,2,1,2,,3,2,1,Weetabix,3,Sunflower,3,,3,4,2,once,1,1,1,2,,5,5,5,2.0,1.0,3,
R_3oWUnX8n3H7x9w3,1,3,1,3,2,2,1,2,2,2,3,3,3,3,3,3,3,3,3,3,5,3,4,4,4,4,4,4,4,4,2,4,4,4,5,5,5,5,5,5,2,2,4,2,2,5,5,5,5,1,5,5,5,5,5,5,5,5,2,5,3,5,3,4,5,5,5,1,5,5,4,7,4,8,6,4,4,4,4,5,2,1,2,2,1,1,1,1,6,6,5,5,5,5,5,5,5,5,5,5,5,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,6,6,9,6,6,5,5,5,5,5,2,,5,1,2,,3,corn,6,,4,4,3,less than once,2,4,4,2,,2,0,2,0.0,5.0,2,
R_3oZVU8eNmOJunSQ,1,1,1,1,1,1,1,1,1,1,1,2,2,2,3,1,1,6,2,2,3,1,1,1,3,4,3,1,2,1,4,3,1,2,1,1,2,2,2,7,1,3,3,1,1,1,1,6,1,1,1,1,1,5,5,1,2,2,4,1,2,1,2,2,5,4,4,1,7,4,1,2,1,4,6,1,1,2,1,7,2,1,1,2,1,1,3,1,2,7,3,2,1,2,2,2,1,5,3,2,1,2,2,2,3,1,3,2,1,2,1,2,2,2,1,3,3,1,3,1,5,1,4,4,1,1,1,2,1,2,2,,3,2,2,,3,sunflower or 1cal spray oil,1,,4,3,4,0,4,3,4,2,,4,1,7,3.0,0.0,1,Wellman Multivitamins -1 per day. Ashwaganda root 1 per day
R_3P4OSzx9KURyUs1,4,2,2,2,4,1,1,2,1,1,1,2,1,2,2,3,2,2,2,2,1,2,3,3,3,2,3,3,4,3,3,2,2,3,2,1,2,3,4,5,5,4,3,4,3,4,4,4,2,3,3,2,2,4,3,3,3,3,3,3,3,1,1,1,3,3,3,3,3,2,2,2,2,3,2,1,3,2,1,4,6,1,4,4,1,4,1,1,3,1,1,3,3,1,4,4,2,5,4,4,4,5,1,2,4,3,4,2,4,3,3,3,3,3,1,5,3,4,3,1,5,1,5,5,1,5,6,1,1,1,2,,1,4,2,,1,,1,,2,3,3,2,2,1,2,2,,5,6,5,2.0,7.0,2,
R_3Pb3KP4XUtPZf2W,1,1,1,1,1,1,1,1,1,1,1,3,4,4,4,3,1,2,2,2,2,2,4,4,2,2,3,2,3,3,3,3,3,3,3,3,4,4,2,5,2,4,3,2,4,1,1,3,3,3,3,2,1,3,1,3,2,3,1,3,1,1,1,1,2,3,3,1,1,2,3,2,1,2,4,1,1,4,4,6,6,1,1,2,1,2,1,1,2,2,2,2,2,1,2,5,1,3,2,2,2,3,2,4,3,2,4,1,1,2,2,1,1,2,4,4,4,3,4,1,2,1,5,3,1,1,1,1,3,4,2,,6,1,1,Special K,1,,1,,4,4,4,1-4 times a year,1,2,3,2,,7,1,5,3.0,0.0,1,Vitamin D and C Boots brand
R_3PRDL4EdJIYpYE0,3,3,2,2,3,3,4,1,2,2,1,2,1,1,2,1,1,2,3,2,2,2,3,2,3,4,2,1,3,3,3,3,1,3,2,1,1,1,1,4,1,3,1,1,1,1,2,4,1,4,4,4,1,4,4,2,2,2,2,1,1,1,1,1,2,4,4,1,1,4,2,2,2,3,3,3,1,2,1,1,7,3,1,1,1,3,4,2,4,4,1,2,5,4,2,3,1,3,2,1,1,1,1,1,3,2,2,1,2,2,1,1,1,1,1,3,4,2,3,1,4,1,4,1,2,3,1,3,2,1,2,,3,2,1,porridge,3,sunflower,1,,3,3,3,1,3,3,3,2,,2,2,4,1.0,3.0,1,2-4 multi vitamins
R_3qjTLV3Hd9Wx6wz,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,2,1,2,1,1,2,4,3,2,4,4,2,2,1,1,2,1,1,1,1,1,5,1,4,2,1,3,2,2,4,1,1,1,1,1,5,4,1,3,1,2,1,2,1,2,1,3,4,4,2,1,3,2,2,1,1,5,2,1,2,3,3,7,1,1,1,1,1,1,1,1,4,1,2,9,1,2,1,1,1,1,1,1,3,1,1,4,3,4,2,1,2,2,4,3,1,1,1,1,1,5,1,5,2,4,4,3,3,1,4,4,1,1,"oat milk - in coffee twice per day, almond milk in breakfast smoothie - once per day, oat bran (1 tablespoon) - once per week",8,1,2,,3,sunflower (or vegetable- whichever is in stock),6,,4,3,4,0,4,2,4,2,,7,7,5,0.0,0.0,1,"Cod liver oil capsule (Tesco) 2-4 per week, vitamin D supplements (1-3 per month) Tesco, multivitamins (1-3 per month)"
R_3QpgTApPupjtEYN,4,2,2,1,1,2,6,7,5,2,3,3,2,6,1,2,7,3,4,2,2,8,3,1,6,7,3,4,7,6,5,2,7,3,6,4,7,3,6,4,5,3,5,3,8,6,3,6,2,8,5,4,2,2,9,2,2,1,2,3,2,3,9,2,3,4,2,9,2,6,2,3,3,5,2,6,2,6,2,9,2,2,3,5,8,3,3,6,1,2,1,6,7,1,1,2,2,3,2,2,9,2,2,3,9,2,2,3,5,4,6,3,9,2,2,3,2,2,9,2,3,1,6,4,6,7,3,9,1,9,1,plenty of   3,1,2,2,,2,,1,stork,3,4,1,3,1,2,1,2,,300,200,250,300.0,500.0,3,
R_3QRSdRb9fMnNiKn,1,1,1,1,1,1,1,1,1,1,1,2,1,3,3,3,1,5,1,1,3,3,1,1,3,3,3,2,1,1,4,1,2,2,3,2,1,1,2,4,1,2,1,3,4,1,1,2,1,1,1,1,1,6,7,2,3,1,3,1,1,1,1,1,3,7,1,4,1,6,1,3,1,3,4,1,1,5,1,7,7,1,1,3,1,1,1,1,1,6,1,1,6,4,1,3,1,2,1,2,2,2,1,3,4,4,4,4,1,4,1,4,1,3,2,5,3,4,3,1,5,1,4,3,4,2,4,1,2,4,2,,8,2,2,,3,Rapeseed,1,,5,4,4,0,4,5,3,2,,7,5,3,4.0,0.0,1,Multivitamin daily
